ID,Orgname,City,Zip
2376904,Memorial Hospital 4262076171978294,BELLEVILLE,62221
2376915,Sbtc,PROSPECT HEIGHTS,60070
2376958,University of Houston Law Center,CHICAGO,60614
2376965,Valley Plastic Surgery,VILLAGE OF LAKEWOOD,60014
2376977,Driv Inc,GLENVIEW,60025
2376991,Medical College of Wisconsin,FLOSSMOOR,60422
2377050,Mars Inc,CHICAGO,60657
2377089,Journey Care,NORTHFIELD,60093
2377092,Libra's,CHAMPAIGN,61822
2377109,United Airlines,CHICAGO,60649
2377139,Midwest Anesthesia & Pain,CHICAGO,60611
2377164,Catalina Marketing,BARRINGTON,60010
2377188,Civic Leadership Foundation,NORTHBROOK,60062
2377189,Near North Montessori,CHICAGO,60611
2377190,Yastrow & Co,CHICAGO,60614
2377192,Home Partners of America,NAPERVILLE,60564
2377212,Shoppinggives,CHICAGO,60647
2377242,Perkins Eastman,CHICAGO,60615
2377249,Alvarez & Marsal,HIGHLAND PARK,60035
2377257,WJW Architects,CHICAGO,60647
2377274,Jpmorgan Chase Bank,CHICAGO,60657
2377300,Adapt Forward,O FALLON,62269
2377303,Tempus Labs,CHICAGO,60618
2377313,Wp Cos LLC,CHICAGO,60605
2377369,U Chicago Argone LLC,CHICAGO,60606
2377373,Whi Real Estate Partners Lp,CHICAGO,60610
2377397,ConAgra Brands,CHICAGO,60605
2377429,Keller Williams Realty,MOUNT PROSPECT,60056
2377434,McDermot,CHICAGO,60647
2377460,Oakstreet Health,CHICAGO,60618
2377470,US Navy,CHICAGO,60601
2377472,Prairie Psychotherapy Assoc,SPRINGFIELD,62704
2377496,Clinical Cnslr,CHICAGO,60615
2377505,Ssm Health Monroe Clinic,FREEPORT,61032
2377568,Takeda Pharmaceutical Co,CHICAGO,60657
2377581,Team Hagerty,CHICAGO,60616
2377753,Vision Board Media,CHICAGO,60610
2377844,WMS Gaming,OAK PARK,60304
2378033,Team Hagerty,SWANSEA,62226
2378063,Fooda Inc,CHICAGO,60647
2378216,Stoltmann Law Offices,WILMETTE,60091
2378282,Mololamken Llp,CHICAGO,60622
2378449,Institute on Taxation & Economic Pol,CHICAGO,60615
2378465,Duke University,EVANSTON,60201
2378466,Congregation Or Chadash,CHICAGO,60637
2378628,Nhs of Chicago,OAK PARK,60304
2378691,Ed Miniat LLC,BURR RIDGE,60527
2378710,Red Rooster Consulting,PARK RIDGE,60068
2378744,Federal Home Loan Bank of Chicago,OAK PARK,60302
2378757,Tek Systems,WOODSTOCK,60098
2378801,Radiation Oncology Consultants,WILMETTE,60091
2378895,Will County Community Health Center,HOMEWOOD,60430
2378904,Waubonsee,AURORA,60506
2379033,US Attorney's Office,CHICAGO,60634
2379085,Jackson Hewitt Inc,DEERFIELD,60015
2379111,Warner Brothers,EVANSTON,60201
2379129,Attorney,OAK FOREST,60452
2379165,Greif,CHICAGO,60640
2379166,Emap,CHICAGO,60605
2379231,Kanomaxfmt,MCHENRY,60050
2379286,Dentist,CANTON,61520
2379351,Optoro,NORTHBROOK,60062
2379380,Accountant,GLENCOE,60022
2379445,Chemtech Services,LOCKPORT,60446
2379452,Township Hs District 214,ROSELLE,60172
2379537,Roosevelt University,CARPENTERSVILLE,60110
2379686,Here Technologies,CHICAGO,60618
2379828,Computer Programmer,NAPERVILLE,60540
2379851,East Aurora School District 131,LOMBARD,60148
2379867,Brunswick Corp,EVANSTON,60201
2379916,Painting Contractor,HUNTLEY,60142
2379931,Rachlis Duff & Pee LLC,DEERFIELD,60015
2379979,Ajr International,ROSELLE,60172
2380009,Etsy Inc,CHICAGO,60640
2380074,Zenith Electronics,WHEELING,60090
2380099,Natural Resources Defense Council,EVANSTON,60202
2380144,Trenzy LLC,HIGHLAND PARK,60035
2380163,Team Scalise,PHILO,61864
2380183,Baxter International                              ,CHICAGO,60610
2380242,Nonprofits,CHICAGO,60622
2380334,Carol Stream Public Library,WHEATON,60187
2380338,Zaic,OAK PARK,60304
2380340,Soleil,ELMHURST,60126
2380367,Brella Productions,CHICAGO,60613
2380454,Wths,GLENVIEW,60025
2380742,Berkshire Harhaway,CHICAGO,60654
2380801,Nabp,EVANSTON,60201
2380811,Christ Church,WINNETKA,60093
2380826,Friends Of Nick Freitas,METAMORA,61548
2380841,KPMG LLP,CHICAGO,60640
2380864,McGaw Medical Center,OAK PARK,60302
2380865,Affiliated Radiologists,OAK PARK,60302
2380871,Technology Co,CHICAGO,60646
2380983,Adage Technologies,CHICAGO,60605
2381022,Golden Apple Foundation,CHICAGO,60637
2381043,Avanti Staffing,CHICAGO,60657
2381114,Board of Education City Of Chicago,CHICAGO,60640
2381136,US Dept of Education,PALATINE,60067
2381166,Psychologist,WHEATON,60187
2381177,Seapco,PEORIA,61614
2381266,Dell Technologies,LA GRANGE HIGHLANDS,60525
2381273,None,WILMETTE,60091
2381284,Ohagan Meyer,CHICAGO,60601
23813,William Blair & Co,CHICAGO,60610
2381396,Illinois,CHICAGO,60640
2381446,CNA Insurance Companies,CHICAGO,60613
2381465,Seb Security Agency,CHICAGO,60653
2381525,Chicago Transit Authority,HIGHLAND PARK,60035
2381532,Casi,BARTLETT,60103
2381559,US Dept of Veterans Affairs,CHICAGO,60616
2381638,Cvent Inc,CHICAGO,60613
2381784,OSF Healthcare System                   ,NAPERVILLE,60565
23819,Loevy & Loevy,CHICAGO,60647
238204,Team Hagerty,ROSELLE,60172
2382363,Team Scalise,MARSHALL,62441
238241,Friends Of Nick Freitas,WAUCONDA,60084
2382460,Healthcrae Plus,NORTH BARRINGTON,60010
2382471,Case + Sedey LLC,CHICAGO,60625
2382484,Create Music Group,CHICAGO,60610
2382513,Marketing Research,WHEATON,60189
2382523,Oak Street Health,CHICAGO,60618
2382529,Lincoln Financial Group,MCHENRY,60051
2382546,Village of Wilmette,CHICAGO,60646
2382627,Fischel & Kahn                                    ,EVANSTON,60201
2382653,Goldman Sachs,CHICAGO,60618
2382730,Quarles & Brady,MELROSE PARK,60160
2382834,Shriners Hospitals,CHICAGO,60613
2382853,Digital Realty,HUNTLEY,60142
2382945,Patrin,SKOKIE,60077
2383016,APTIM,EVANSTON,60202
2383045,Gma Surgical,ORLAND PARK,60462
2383051,Tani Strain Lmft Ltd,WILMETTE,60091
2383106,Turks Inc,GRAYSLAKE,60030
2383157,Cisco Systems,OAK PARK,60304
2383203,University of California/San Diego,CHICAGO,60605
2383305,Advanced Technology Services,PEORIA,61604
2383352,Advocate Medical Group,CHICAGO,60616
2383370,Team Scalise,GALATIA,62935
2383395,Ghg Management,CHICAGO,60657
2383506,Antares Capital,CHICAGO,60631
2383558,Columbia University,CHICAGO,60646
2383577,M&J Wilkow,CHICAGO,60611
2383586,Divvy Med LLC,CHICAGO,60613
2383591,Bain & Co,CHICAGO,60653
2383596,Jacobs,CHICAGO,60601
2383689,Power Rogers Llp,CHICAGO,60614
2383764,Navs,CHICAGO,60707
2383847,Deja Vu Showgirls,BELLEVILLE,62221
238387,Team Graham,WAUKEGAN,60079
2383892,Red19 Creative,BROOKFIELD,60513
2383958,PepsiCo Inc,DOWNERS GROVE,60515
2383997,Tattoo Artist,MACOMB,61455
2384097,Bigtime Software,CHICAGO,60640
2384171,Consultant,ORLAND PARK,60462
2384180,World Wide Technology,WOOD RIVER,62095
2384261,Ge Healthcare,CHICAGO,60614
2384330,Property Manager,EVANSTON,60202
2384333,Landrys Rre,SCHILLER PARK,60176
2384355,Toyota,ST CHARLES,60174
2384356,Josselyn Center,NORTHFIELD,60093
2384402,Southern Glazer's Wine & Spirits,CHICAGO,60613
2384450,University of Illinois Dept of P,CHICAGO,60640
2384524,Avant,CHICAGO,60657
23846,Lenox Advisors,CHICAGO,60606
2384676,Tkc Holdings,CAHOKIA,62206
2384711,Pullman Communications,CHICAGO,60647
2384794,It Assoc,CHICAGO,60630
2384799,Mars Wrigley Confectionary,LA GRANGE,60525
2384837,Team Hagerty,ROSCOE,61073
2384886,Unity Christian Academy,SOUTH HOLLAND,60473
2384895,South Holland Police Depart,CALUMET CITY,60409
2385008,Bridgestone,CHICAGO,60618
2385023,Tech Co,CHICAGO,60640
2385103,School District,CHICAGO,60618
2385170,East Maine School District 63,ARLINGTON HEIGHTS,60005
2385181,Tenet,CHICAGO,60609
2385293,Brigt Stat,ADDISON,60101
2385431,Meridian Leasing Corp,WHEELING,60090
2385471,Idjj,ALTON,62002
2385535,Argonne National Laboratory             ,CHICAGO,60606
2385600,Private Investor,CHICAGO,60613
2385602,Motorola Solutions,CRYSTAL LAKE,60014
2385637,Kantar Media,CHICAGO,60640
2385651,Violin Maker,CHICAGO,60630
2385664,US Postal Service,CHICAGO,60644
2385668,Data Axle,LISLE,60532
2385705,Allison Ackerman PhD,DEERFIELD,60015
2385710,Pen Maker,PALATINE,60067
2385716,Advisor,CHICAGO,60614
2385728,Preskill Consulting LLC,CHICAGO,60657
2385730,Lenovo Inc,ROCKFORD,61107
2385743,Congregation Anshai Emeth,PEORIA,61615
2385760,Business Owner,BUFFALO GROVE,60089
2385779,Topco Assoc,CHICAGO,60631
2385814,Friends Of Nick Freitas,BARTLETT,60103
2385842,Genesis Group,ELMWOOD PARK,60707
2385844,Ridge Land 122,CHICAGO,60643
2385857,Healthtrio,CHAMPAIGN,61822
2385874,Allied 100 Companies,CHICAGO,60645
2385884,School District 64,DES PLAINES,60016
2385903,Optumrx,CARY,60013
2385905,Securitas Inc,FRANKLIN PARK,60131
2385928,Tutor,HIGHWOOD,60040
2385955,Pediatric Dentist,DOWNERS GROVE,60515
2385956,Jesse Brown Va,CHICAGO,60660
2385970,MITSUBISHI INTERNATIONAL,EVANSTON,60201
2385982,Wild Vine Glasses,BARTLETT,60103
2386001,Hydrian LLC,OAK PARK,60302
2386021,Bishop Computer Technical Services,SCHAUMBURG,60194
2386030,State of Delaware,ROLLING MEADOWS,60008
2386048,Dogsitter,ROCKFORD,61103
2386056,State,JACKSONVILLE,62650
2386073,Accountant,HINSDALE,60521
2386092,Idilus LLC,WARRENVILLE,60555
2386123,Sales,CHICAGO,60616
2386141,Caterpillar Inc,GRIDLEY,61744
2386154,Freeman,CHICAGO,60618
2386157,McCain Foods,NAPERVILLE,60540
2386171,Engineer,LAKE ZURICH,60047
2386173,North Clybourn Group,CHICAGO,60647
2386197,School District 47,CRYSTAL LAKE,60014
2386227,Trader,EVANSTON,60201
2386237,Harrison & Held Llp,NORTHBROOK,60062
2386240,Midwest Laser Specialists,WILLOWBROOK,60527
2386242,Collins Concrete,MACOMB,61455
2386264,Bent Fork,HIGHLAND PARK,60035
2386269,Maron,TINLEY PARK,60477
2386315,Fine Artist,OAK PARK,60302
2386333,Concierge,HIGHLAND PARK,60035
2386357,Trustwell Law Group LLP,OAK PARK,60302
2386438,Lbt Bancshares,LITCHFIELD,62056
2386446,New Life In Christ,O FALLON,62269
2386452,DXC Technology,O FALLON,62269
2386454,Sales,CHICAGO,60603
2386469,Visionpoint Eye Center,BLOOMINGTON,61704
2386475,Xyzzy,CHICAGO,60618
2386488,Sara Clarkson Consulting,HINSDALE,60521
2386503,Nw Medicine,DEKALB,60115
2386517,Villa,ELMWOOD PARK,60707
2386520,State Farm Insurance,BLOOMINGDALE,60108
2386570,Groupon Inc,CHICAGO,60610
2386588,Johnson & Colmarr,EVANSTON,60201
2386620,Team Graham,CAMARGO,61919
2386635,Foley & Lardner,CHICAGO,60613
2386661,Twisted Spoke,CHICAGO,60616
2386674,Southern Illinois University Medicine,MASON CITY,62664
2386687,Psychotherapist,CHICAGO,60630
2386689,Bsavvy Ventures LLC,EVANSTON,60201
2386696,Motorola Solutions,ELMWOOD PARK,60707
2386738,Belleville District 118,BELLEVILLE,62221
2386794,Wireless Carrier,DOWNERS GROVE,60515
2386807,Psychology,CHICAGO,60657
2386820,Sabbia Fine Jewlery,CHICAGO,60611
2386821,Strategic Consultant,CHICAGO,60614
2386834,Chicago Venture Partners LP,CHICAGO,60601
2386839,Efg Group,CHICAGO,60611
2386844,Hennessy & Roach PC,NORTHFIELD,60093
2386865,NOVOLEX,CHICAGO,60647
2386880,Costco Wholesale,NAPERVILLE,60563
2386881,Team Hagerty,ROBINSON,62454
2386921,Tribune Real Estate Holdings,CLARENDON HILLS,60514
2386927,Sales,CHICAGO,60622
2386984,Gg&A,CHICAGO,60603
2386987,Baird & Warner,LAKE VILLA,60046
2386990,Jupiter Power LLC,CHICAGO,60613
2387033,Alzheimer's Assn,CHICAGO,60642
2387039,Lucas Group,HOFFMAN ESTATES,60169
2387189,Wittkieffer,RIVER FOREST,60305
2387224,Kirwan Mechanical Service,DOWNERS GROVE,60515
2387225,Baker & McKenzie,WESTERN SPRINGS,60558
238740,Friends Of Matt Gaetz,BATAVIA,60510
2387483,It Support,LEMONT,60439
2387495,Pathwise Career Counseling,ELGIN,60123
2387512,Hawthorne Strategy Group,CHICAGO,60614
2387523,J&M Asset Management,GLEN ELLYN,60137
2387610,Metraflex,CHICAGO,60611
2387614,Jdi Realty,CHICAGO,60613
2387663,Caterpillar Inc,ELMWOOD,61529
2387695,Perimeter Advisors,CHICAGO,60614
2387699,Consultant,HOFFMAN ESTATES,60192
2387700,Finance,CHICAGO,60618
2387703,Positive Impact,WAUKEGAN,60087
2387711,North Park University,EVANSTON,60201
2387741,Psychologist,CHICAGO,60646
2387742,Psychologist                                      ,CHICAGO,60646
2387782,Preferred Rate Mortgage,OAK LAWN,60453
2387795,Msft,CHICAGO,60647
2387799,Iradimed,HUNTLEY,60142
2387802,Horizon Therapeutics,HIGHLAND PARK,60035
2387838,Hospital,HINSDALE,60521
2387851,Walsh Construction,WESTERN SPRINGS,60558
2387870,Silgan Closures,HINSDALE,60521
2387878,American Medical Assn Foundatio,CHICAGO,60605
2387889,Consultant,TROY,62294
2387895,Neuropsychologist,CHICAGO,60614
23879,Residco,CHICAGO,60614
2387905,Toast,CHICAGO,60614
2387921,Arlington Park,ELK GROVE VILLAGE,60007
2387955,Metro Infusion Center,PARK RIDGE,60068
2387973,Idph,CAROL STREAM,60188
2388020,Revel Decor,CHICAGO,60605
2388022,Personal Assistant,ROCKFORD,61107
2388024,Heartland Beverage,ELBURN,60119
2388034,Carle,BLOOMINGTON,61701
2388036,Baxter Healthcare,LAKE BLUFF,60044
2388043,Continental Auto,KINGSTON,60145
2388049,Calamos Investments,ELMHURST,60126
2388050,Attorney,GRAYSLAKE,60030
2388068,Highland Park,GLENVIEW,60026
2388075,DP Murphy Ambulance Co,GRAYSLAKE,60030
2388078,Will Co Dist 92 Schools,LOCKPORT,60441
2388091,HNTB Corp,PALATINE,60067
2388096,Teacher,OAK PARK,60302
2388097,Allianz,PARK RIDGE,60068
2388098,Capital One Financial,HOFFMAN ESTATES,60192
2388101,Morecare,CHICAGO,60654
2388145,Elk Grove Radiology,CHICAGO,60640
2388155,Ahead Inc,ST CHARLES,60174
2388175,Vedder Price Pc,LAKE BLUFF,60044
2388194,Bakkt,NORTHBROOK,60062
2388196,Nuix,CLARENDON HILLS,60514
2388217,First Merchants Bank,CHICAGO,60605
2388227,Law Offices of Aaron Spivack,CHICAGO,60661
2388245,Rm Partners Law LLC,CHICAGO,60622
2388253,State Farm Insurance,CHICAGO,60611
2388255,Dupage Emergency Physicians,OAK PARK,60302
2388263,Northwestern University,NAPERVILLE,60565
2388275,Cogitations,SKOKIE,60076
2388282,Europa,RIVERWOODS,60015
2388316,Lodging Capital Partners,DOWNERS GROVE,60515
2388332,United Parcel Service,CHICAGO,60605
2388383,Panera Bread,WILLOWBROOK,60527
2388404,Barclays Investment Bank,PALOS HILLS,60465
2388414,Refinitiv,CHICAGO,60614
2388418,Engineer,CHAMPAIGN,61821
2388461,Roeder Law Offices LLC,CHICAGO,60602
2388507,Cia Inc,WHEATON,60189
2388508,Hehmeyer,CHICAGO,60622
2388510,Brightstar Corp,MUNDELEIN,60060
2388511,JPMorgan Chase & Co,GLENCOE,60022
2388522,Seasons Hospice,NORTHBROOK,60062
2388587,Commodities Trader,CHICAGO,60614
2388597,Prizm Packaging Solutions,ELMHURST,60126
2388602,Walgreens,WADSWORTH,60083
2388619,Fgmk LLC,CHICAGO,60661
2388633,Everel Properties LLC,WOODSTOCK,60098
2388639,Waste Management Inc,EARLVILLE,60518
2388648,Flavorchem,WHEATON,60189
238867,Cooney & Conway,RIVER FOREST,60305
238868,Power Rogers LLP,CHICAGO,60602
2388801,Middle Branch Partners,OAK PARK,60304
2388887,Team Scalise,VIOLA,61486
2388958,Adler Planetarium,CHICAGO,60618
2388965,Alpha-1 Real Estate,CHICAGO,60630
2388979,Temco Contracting,BUFFALO GROVE,60089
2388984,Property Management,TUSCOLA,61953
23890,CVS Health,CHICAGO,60646
2389018,US Government,PARK RIDGE,60068
2389032,Protect & Serve PAC,NORTHBROOK,60062
2389150,US Postal Service,LAKE BLUFF,60044
2389173,Midtown Health,DEERFIELD,60015
2389180,Stonebrook Capital,HANOVER,61041
2389184,Gold Eagle Co,CHICAGO,60611
2389187,Kazoo,CHICAGO,60660
2389194,Harris Winick Harris LLP,CHICAGO,60613
2389235,Benefits Consultant,CHICAGO,60640
2389251,Catbird Networks,CHICAGO,60614
2389324,Crown Media,EVANSTON,60202
2389340,University of Illinois,PLEASANT PLAINS,62677
2389355,Neiu,ARLINGTON HEIGHTS,60006
2389357,Aasi,MARION,62959
2389407,Pfizer Inc,CHICAGO,60622
2389435,Bain & Co,CHICAGO,60642
2389471,Servicemaster Co,CAROL STREAM,60188
2389472,Fairwyn Investment Co,CAROL STREAM,60188
2389490,Sycamore Precision,GENOA,60135
2389491,Abbey Provident Venture LLC,WHEATON,60189
2389512,Bergstrom Inc,ROCKFORD,61107
2389514,Alarm Detection Systems,NORTH AURORA,60542
2389539,Harbin Clinic,OAK BROOK,60523
2389567,Team Rick Scott                                   ,AURORA,60504
2389585,Baker & McKenzie,LAKE FOREST,60045
2389663,Quantum Vision Centers,BELLEVILLE,62226
238969,Team Scalise,CHICAGO,60607
2389721,Savant Wealth,ROCKFORD,61105
2389750,United Airlines,CHICAGO,60601
2389787,Healthcare,CHICAGO,60612
23898,Abbvie Inc,GURNEE,60031
238983,Protect Freedom PAC,PAXTON,60957
2389874,Heart,CHICAGO,60653
23899,Wells Capital Management,SKOKIE,60076
2389974,JMS Hand Assoc,DECATUR,62526
2389985,Orthopedic Surgeon,ROSEMONT,89128
2390075,Salt Creek Ventures,BURR RIDGE,60527
2390143,Surgeon,CHICAGO,60614
2390245,Orthopedic Surgeon,BLOOMINGTON,61704
2390347,Norsh Shore University Health Systems,CHICAGO,60643
2390435,Green Building Partners,OAK LAWN,60453
2390922,Pavilion Hospital 809 W Church Street,CHAMPAIGN,61822
2390963,Lyon & Caron Llp,DEERFIELD,60015
2391000,Scoutlogic,KILDEER,60047
2391002,Komie & Assoc,CHICAGO,60614
2391023,Attorney,INVERNESS,60010
23911,State of Illinois,FLOSSMOOR,60422
2391103,Franczek Law,WINNETKA,60093
2391200,Cbh Inc,WOODSTOCK,60098
2391222,Thoma Bravo LLC,CHICAGO,60606
23914,Chicago Community Trust,CHICAGO,60602
2391666,Upholstery,ELMHURST,60126
2391717,Team Scalise,CASEYVILLE,62232
23918,Physician,CHICAGO,60637
2392259,McDonald's Corp,TAYLONVILLE,62568
2392327,Team Graham,OGDEN,61859
239286,Team Scalise,EVANSTON,60203
23929,Be&K Building Group,CHICAGO,60606
23930,Oakdale Christian Academy,CHICAGO,60643
2393588,Team Scalise,MACON,62544
2393745,Team Hagerty,SPRINGFIELD,62711
2394100,Emmons Ranch,BLOOMINGTON,61704
2394308,Singer,CHICAGO,60611
2394311,University of Chicago Medical Center,WILLOWBROOK,60527
2394313,Fast-Rite International,WHEATON,60187
2394346,Rabine Group,SCHAURNBURG,60173
2394363,Entrepreneur,PALOS PARK,60464
2394468,Unifin,GLENVIEW,60025
2394470,Miller Brothers Engraving,PALOS HEIGHTS,60463
2394471,Beyer Insurance Agency,HOMER GLEN,60491
2394485,Farmer,MIDDLETOWN,62666
2394584,Avalon Salon Spa,BARRINGTON,60010
2394585,PNC Bank National Assn,CHICAGO,60657
2394589,Unifin Inc,VERNON HILLS,60061
2394591,Restaurant Owner,SPRINGFIELD,62704
2394593,Trick Percussion Prod,LINCOLNSHIRE,60069
2394595,Adco Technology Solutions,PARK RIDGE,60068
23946,Psychologist,LA GRANGE,60525
2394635,Turning Point Usa,LEMONT,60439
2394636,T Mooncotch,NORTH AURORA,60542
2394681,Lakeside Financial,GRAYSLAKE,60030
2394682,Tams International,CHICAGO,60611
2394688,Illinois Truck & Equipment,MORRIS,60450
2394691,Techlytic,CHICAGO,60654
2394692,Rock Island Auction,ROCK ISLAND,61284
2394693,Rock Island Auction,ROCK ISLAND,61201
2394699,Jbt Ventures LLC,CHICAGO,60611
2394701,Cooks County,WILMETTE,60091
2394704,Jamtraxx Media,CHICAGO,60634
2394705,Heritage Carpentry,CALEDONIA,61011
239472,Save America,MCHENRY,60050
2394776,Medex Ambulance,DEERFIELD,60015
2394789,Energy Cx,CHICAGO,60630
2394840,District 186,SPRINGFIELD,62704
2394895,Dentist,SPRINGFIELD,62711
2394896,Fourstar Wealth Advisors,CHICAGO,60614
2394907,Systems Research,SCHAUMMBURG,60173
2394909,Memorial Phys Cvc,SPRINGFIELD,62711
2394910,Walgreen Health Solutions,EVANSTON,60201
2394966,LINCOLN INTERNATIONAL,PARK RIDGE,60068
2395026,Salvi & Maher LLC,WAUKEGAN,60085
2395040,Summit Commercial Realty,ARLINGTON HEIGHTS,60004
2395055,Book Editor,CHICAGO,60625
2395127,Pastry Chef,WHEATON,60189
2395128,Landlord,CHICAGO,60622
2395224,RNA Corp,BLUE ISLAND,60406
2395235,University of Illinois/Springfield,SPRINGFIELD,62702
2395267,Level Builders,LINCOLNWOOD,60712
2395268,Mjp Capital,CHICAGO,60605
2395368,Plote Construction,HOFFMAN ESTATES,60192
2395370,Private Investments,CHICAGO,60611
2395371,Porter Pipe,ADDISON,60101
2395393,Santa Fe University of Art & Design,CHICAGO,60610
2395407,Restoration PAC,DOWNERS GROVE,60515
2395421,Votesane PAC,JOLIET,60431
2395425,Verex Imagin,DES PLAINES,60016
2395506,Village of Northbrook Il,DES PLAINES,60018
2395509,Elmhurst College,INDIAN HEAD PARK,60525
2395515,Executive Producer,CHICAGO,60657
2395597,Oliver Wyman,CHICAGO,60657
2395615,Merck & Co,WILMETTE,60091
2395636,Special Ed District,LAKE BLUFF,60044
2395637,Laner Muchin Ltd,CHICAGO,60654
2395645,Manning Gross Massenburg Llp,OAK PARK,60302
2395647,Abundant Venture Partners,WILMETTE,60091
2395798,Constellation Brands,CHICAGO,60647
2395808,PepsiCo Inc,GIBSON CITY,60936
2395841,Cloverhill Bakery,CHICAGO,60614
2395889,Bank Financial,EVANSTON,60201
2395891,Icon,SKOKIE,60077
239620,Team Hagerty,HANOVER PARK,60133
23964,Tank Noodle Inc,CHICAGO,60645
2396568,Team Rick Scott                                   ,PALATINE,60074
2397132,Exelon Corp,CHICAGO,60690
2397583,Protect & Serve PAC,ADDISON,60101
239765,Friends Of Nick Freitas,SCHAUMBURG,60193
2397768,UNION INSURANCE GROUP,CHICAGO,60618
2397999,Turnout PAC,CHICAGO,60661
239807,Van Taylor Campaign,LISLE,60532
2398133,America Rising PAC,BOLINGBROOK,60440
2398289,Spiritual Healing,LAKE BARRINGTON,60010
2398304,Team Scalise,EFFINGHAM,62401
2398329,Farmer,URBANA,61801
2398359,Insurance,GRAYSLAKE,60030
2398367,Cigo,EFFINGHAM,62401
2398368,Advocate Aurora Health,CHICAGO,60290
2398471,Ljs Transportation,GLENDALE HEIGHTS,60139
2398489,Sargent Lundy Engineers,OAK FOREST,60452
2398506,Certified Grocers Midwest,BERWYN,60402
2398512,Legacy Equipment Financing,NAPERVILLE,60540
2398552,Schindler Elevator,CAROL STREAM,60116
2398632,Passavant Hospital,GRIGGSVILLE,62340
2398735,Seismic Software,CHICAGO,60290
2398767,Pja Assoc Pc,SCHAUMBURG,60173
2398793,Trucker,MINOOKA,60447
2398834,Maxim Healthcare Group,DOWNERS GROVE,60515
2398844,Wheaton College (Illinois),VILLA PARK,60181
2398929,Arpac,WESTMONT,60559
2398933,Willis Towers Watson,EARLVILLE,60518
2398946,Andersson Tool Die Llp,WADSWORTH,60083
2398947,United Airlines,CHICAGO,60290
239895,Power Rogers Llp,RIVER FOREST,60305
2398957,Wipro LLC,SCHAUMBURG,60159
2398968,Amirante Law Offices,BARRINGTON,60010
2398976,Farming,NEW BERLIN,62670
2398996,Self-Employed,CHICAGO,60290
2399018,DePaul University,LAKE FOREST,60045
2399070,Aldag Assoc,MOUNT VERNON,62864
2399074,Centene Corp,COLONA,61241
2399082,Pfa Systems,HOMER GLEN,60491
2399113,Anvil,NAPERVILLE,60540
2399128,Anastos Builders,ORLAND PARK,60462
2399158,Wheaton Eye Clinic,WHEATON,60189
2399162,Martin Co,LOVES PARK,61111
2399168,Restaurant Owner,CHICAGO,60290
2399203,Pet Groomer,CHICAGO,60290
2399212,Entrepreneur,DUNDEE,60118
2399236,Corporate Disk Co,MCHENRY,60050
2399273,Team Hagerty,MOUNT VERNON,62864
2399286,Entrepreneur,CARBONDALE,62901
2399319,George J Bahramis Co PC,GLENVIEW,60025
2399323,Sales Engineer,BURBANK,60459
2399324,Corrigan & Co,BURBANK,60459
2399325,Cyclone Investment Group,LINCOLNWOOD,60712
2399356,Capitalist,CHICAGO,60290
2399389,Driving,NORRIDGE,60706
2399489,Network Services Co,ELK GROVE VILLAGE,60007
2399497,US Marine Corps,BELLEVILLE,62226
2399537,Spal Usa,AURORA,60502
2399546,Hammond-Henry Hospital,CAMBRIDGE,61238
2399548,University of Chicago,OAK BROOK,60523
2399569,Mbi Construction Inc,SAINT ELMO,62458
2399571,Roofing Contractor,SAINT CHARLES,60174
2399580,Beam Legal Team,CHICAGO,60290
2399591,The McGraw Council,SAINT CHARLES,60174
2399602,Lambs Farm,THIRD LAKE,60030
2399620,Cummins-Allison Corp,ARLINGTON HEIGHTS,60004
2399643,Bastone Sons,SUGAR GROVE,60554
2399668,Marketing,MOUNT CARMEL,62863
2399683,Contractor,CHAMPAIGN,61820
23997,Graham Foundation,CHICAGO,60622
2399733,Davey Resource Group,CHICAGO,60290
2399768,Locke Lord LLP,BATAVIA,60510
2399780,US Government,RIVERWOODS,0
2399785,European American Assn,CHICAGO,60290
2399793,Papa John's Pizza,CHICAGO,60290
2399801,US Postal Service,CHICAGO,60290
2399805,Belisle Construction,CREST HILL,60403
2399813,Art of Translation,HINSDALE,60521
2399819,siding & windows Group,CHICAGO,60290
2399843,Farming,MANSFIELD,61854
2399880,Five Aces Delivery,PALATINE,60074
2399974,Whitetail Ridge Golf Club,YORKVILLE,60560
2399979,Bold Logistics Ltd,CHICAGO,60707
2400015,Prtmapipe International Holdings,HANOVER PARK,60133
2400030,Hairdresser,CAROL STREAM,60116
2400031,Toyota of Danville,CHAMPAIGN,61820
2400036,Champaign Unit 4,CHAMPAIGN,61820
2400083,Nurse,BOLINGBROOK,60440
2400221,Nemera,CHICAGO,60290
2400237,Gsc Transholding LLC,WHEELING,60090
2400240,Midwest Nonwovens,EDWARDSVILLE,62025
2400424,Entrepreneur,BROOKFIELD,60513
2400435,Schafer Condon Carter,DOWNERS GROVE,60516
2400440,Medical Spa,CRYSTAL LAKE,60012
2400631,Berenz Law Network Pc,GLENVIEW,60025
2400758,Dog Breeder,BEECHER,60401
2400768,Bryco Machine,TINLEY PARK,60477
2400774,McKesson Corp,SAINT CHARLES,60175
2400868,Ams Mechanical,TINLEY PARK,60477
2400881,Addus HomeCare,GLENVIEW,60025
2400882,Visiting Angels,GLENVIEW,60025
2400888,Jones Lang LaSalle,EAST PEORIA,61611
2400903,Attorney,CHICAGO,60290
2400980,Real Estate Broker,CENTRALIA,62801
